Timestamp,Age,Gender,Education,Monthly Income,Occupation,Marital Status,Device,Internet Quality,Courses Taken Last Year,Ad Views Count,Engagement Time (mins),Session Count (1st week),Click Through Rate,Signed Up,Paid Subscription,Satisfaction Level,App Comfort Level,Free Trial Willingness,Willingness to Spend,Retention 7 days,Motivation,Learning Goals,Preferred Subjects,Preferred App Features,Selection Factors,Learning Challenges,Non-Subscription Reasons,Features Used Most,Other Apps Used
2025-05-25 07:34:49,25-34,Prefer not to say,PhD,2000-5000,Working Professional,Married,Laptop/PC,Good,>10,13,18.0,2,0.56,Yes,No,1,3,5,20-50,No,"Career Growth,Skill Development","Improve Skills,Complete Course,Earn Certificate","Programming,Math,Design","Videos,Live Sessions","Instructor,Reviews,Price","Motivation,Language Barrier",Not Relevant,"Webinars,Interactive Exercises","Skillshare,edX"
2025-06-30 22:39:22,<18,Female,Master,500-1000,Homemaker,Divorced,Smartphone,Good,>10,6,33.8,1,0.33,No,No,4,1,4,20-50,No,"Skill Development,Certification,Career Growth","Earn Certificate,Complete Course,Improve Skills","Math,Design","Projects,Videos","Reviews,Certification","Language Barrier,Time Management,Technical Issues",Too Expensive,"Video Lectures,Webinars,Interactive Exercises",edX
2025-05-30 18:16:23,18-24,Female,High School,<500,Retired,Divorced,Laptop/PC,Good,0,4,9.3,5,0.09,No,No,1,1,5,50-100,No,"Skill Development,Networking","Explore Topic,Earn Certificate,Complete Course",Science,"Videos,Quizzes",Reviews,Language Barrier,"Technical Issues,Not Relevant",Forums,Udemy
2025-06-16 01:09:28,55+,Female,Bachelor,500-1000,Entrepreneur,Single,Tablet,Average,1-2,7,2.3,3,0.16,No,No,1,2,4,<10,No,"Certification,Hobby,Skill Development","Complete Course,Improve Skills,Earn Certificate","Math,Design","Projects,Videos,Live Sessions",Instructor,Technical Issues,Technical Issues,"Video Lectures,Webinars","Skillshare,edX"
2025-06-25 17:40:04,45-54,Male,Associate,<500,Working Professional,Married,Smart TV,Average,0,4,94.4,0,0.67,No,No,2,1,5,<10,No,"Skill Development,Career Growth,Hobby","Earn Certificate,Complete Course,Explore Topic","Marketing,Science,Math","Live Sessions,Projects",Instructor,"Technical Issues,Language Barrier,Time Management",Lack Time,Downloadable PDFs,Skillshare
2025-05-17 04:21:25,55+,Male,Bachelor,500-1000,Student,Single,Other,Average,3-5,9,73.5,2,0.33,No,No,4,4,4,<10,Yes,"Hobby,Career Growth,Certification","Complete Course,Improve Skills,Earn Certificate",Math,"Quizzes,Projects","Instructor,Price",Technical Issues,"Too Expensive,Lack Time,Not Relevant","Forums,Downloadable PDFs",Khan Academy
2025-05-15 05:26:34,18-24,Prefer not to say,Master,<500,Retired,Other,Smartphone,Excellent,6-10,4,78.3,3,0.4,No,No,2,1,5,<10,Yes,"Skill Development,Career Growth","Complete Course,Improve Skills,Earn Certificate","Science,Math","Peer Forum,Live Sessions,Videos","Reviews,Price","Time Management,Language Barrier",Not Relevant,"Forums,Downloadable PDFs,Webinars",Skillshare
2025-06-10 22:20:36,18-24,Female,High School,<500,Other,Divorced,Smart TV,Poor,>10,4,115.2,3,0.44,Yes,No,1,5,1,20-50,Yes,"Networking,Certification",Improve Skills,"Math,Marketing","Live Sessions,Projects,Peer Forum","Price,Reviews,Content Quality","Time Management,Language Barrier,Technical Issues","Too Expensive,Lack Time,Not Relevant","Interactive Exercises,Forums",Skillshare
2025-05-09 13:59:48,55+,Male,Master,500-1000,Student,Widowed,Laptop/PC,Excellent,1-2,8,6.1,7,0.21,Yes,No,4,1,3,10-20,No,"Career Growth,Hobby","Earn Certificate,Improve Skills","Design,Marketing","Live Sessions,Videos","Reviews,Certification",Time Management,"Not Relevant,Too Expensive","Downloadable PDFs,Forums","Skillshare,Coursera,edX"
2025-06-04 20:39:08,<18,Female,High School,500-1000,Working Professional,Single,Tablet,Average,>10,4,5.2,1,0.45,No,No,2,1,5,50-100,No,"Certification,Skill Development","Improve Skills,Earn Certificate,Explore Topic","Design,Science,Programming",Quizzes,"Reviews,Content Quality,Instructor","Language Barrier,Technical Issues,Time Management",Not Relevant,"Forums,Video Lectures","Udemy,Skillshare,Khan Academy"
2025-06-07 16:08:36,35-44,Non-binary/Other,PhD,<500,Working Professional,Other,Laptop/PC,Poor,0,7,1.0,2,0.44,No,No,3,5,1,50-100,No,"Networking,Certification","Improve Skills,Complete Course,Explore Topic","Math,Programming,Science",Videos,"Price,Certification,Instructor","Motivation,Language Barrier",Technical Issues,"Interactive Exercises,Webinars","edX,Khan Academy,Udemy"
2025-06-29 23:18:06,18-24,Non-binary/Other,Associate,>5000,Other,Divorced,Smart TV,Excellent,0,4,66.7,5,0.07,No,No,3,3,3,10-20,Yes,"Skill Development,Certification","Improve Skills,Explore Topic,Earn Certificate","Programming,Science",Videos,"Certification,Instructor,Price",Language Barrier,"Technical Issues,Not Relevant","Forums,Video Lectures","Khan Academy,Udemy,Skillshare"
2025-06-14 21:52:26,55+,Non-binary/Other,PhD,500-1000,Entrepreneur,Married,Smartphone,Excellent,6-10,2,41.9,4,0.43,Yes,No,5,3,2,<10,Yes,Networking,Improve Skills,"Marketing,Programming","Peer Forum,Live Sessions,Projects",Reviews,"Technical Issues,Language Barrier",Not Relevant,"Forums,Downloadable PDFs","edX,Khan Academy"
2025-05-31 15:28:47,55+,Prefer not to say,PhD,1000-2000,Other,Divorced,Other,Excellent,1-2,5,30.1,2,0.16,No,No,5,3,5,10-20,Yes,"Skill Development,Career Growth","Explore Topic,Improve Skills,Complete Course","Math,Design,Science","Peer Forum,Quizzes,Videos",Instructor,"Language Barrier,Technical Issues",Lack Time,Interactive Exercises,"Khan Academy,Coursera"
2025-05-28 05:50:18,25-34,Female,Master,2000-5000,Homemaker,Married,Smart TV,Average,1-2,4,78.8,8,0.13,No,No,4,4,2,50-100,Yes,Hobby,Complete Course,"Marketing,Science,Math","Peer Forum,Videos",Price,Motivation,"Too Expensive,Not Relevant,Technical Issues",Webinars,Khan Academy
2025-06-18 13:33:40,35-44,Non-binary/Other,Associate,<500,Student,Married,Smartphone,Good,6-10,5,25.7,0,0.14,Yes,Yes,5,5,3,20-50,No,Certification,"Improve Skills,Explore Topic",Marketing,Live Sessions,"Reviews,Instructor,Content Quality","Time Management,Language Barrier,Motivation",Not Relevant,Webinars,"Udemy,Skillshare"
2025-05-20 04:15:05,45-54,Male,High School,<500,Entrepreneur,Single,Smart TV,Poor,0,2,4.2,4,0.32,Yes,No,4,4,3,<10,No,"Skill Development,Certification,Networking",Explore Topic,Science,"Videos,Peer Forum,Quizzes",Instructor,"Time Management,Technical Issues,Language Barrier","Lack Time,Too Expensive,Technical Issues",Interactive Exercises,Coursera
2025-06-13 10:56:12,<18,Non-binary/Other,High School,2000-5000,Retired,Single,Tablet,Average,0,4,5.8,1,0.45,No,No,1,4,5,<10,No,"Career Growth,Networking",Earn Certificate,Math,Videos,"Price,Content Quality","Language Barrier,Technical Issues",Too Expensive,"Webinars,Interactive Exercises","Udemy,Khan Academy,Skillshare"
2025-06-17 08:13:34,45-54,Non-binary/Other,Bachelor,>5000,Homemaker,Divorced,Laptop/PC,Poor,0,3,4.3,1,0.16,Yes,No,3,4,1,<10,No,Hobby,"Explore Topic,Earn Certificate,Improve Skills","Math,Design,Science","Projects,Peer Forum,Live Sessions","Instructor,Content Quality,Price","Technical Issues,Language Barrier,Time Management",Technical Issues,"Interactive Exercises,Downloadable PDFs,Video Lectures","Khan Academy,Udemy"
2025-06-01 19:56:11,35-44,Non-binary/Other,High School,2000-5000,Entrepreneur,Other,Other,Average,>10,4,11.0,2,0.52,Yes,No,4,5,5,10-20,No,"Hobby,Networking","Explore Topic,Earn Certificate","Math,Science,Marketing",Quizzes,Instructor,"Technical Issues,Language Barrier,Time Management",Too Expensive,"Webinars,Downloadable PDFs,Video Lectures","Skillshare,edX,Coursera"
2025-06-22 21:08:44,35-44,Prefer not to say,Master,500-1000,Student,Divorced,Smartphone,Excellent,3-5,6,14.3,2,0.31,Yes,No,1,2,1,20-50,No,Skill Development,"Explore Topic,Earn Certificate","Science,Programming","Live Sessions,Quizzes",Content Quality,"Language Barrier,Time Management,Technical Issues","Technical Issues,Too Expensive,Lack Time","Interactive Exercises,Webinars",Skillshare
2025-05-06 12:03:17,35-44,Male,PhD,2000-5000,Working Professional,Widowed,Other,Excellent,0,9,47.8,2,0.5,Yes,No,3,2,5,50-100,Yes,Skill Development,"Explore Topic,Complete Course","Design,Programming","Projects,Quizzes,Peer Forum","Certification,Instructor,Price","Motivation,Language Barrier,Time Management","Not Relevant,Too Expensive","Video Lectures,Forums",edX
2025-06-06 10:18:40,45-54,Female,PhD,<500,Retired,Married,Other,Good,3-5,6,6.4,5,0.2,No,No,2,3,1,<10,No,"Certification,Networking",Improve Skills,Programming,"Peer Forum,Videos,Quizzes","Price,Content Quality,Reviews",Language Barrier,Not Relevant,Interactive Exercises,Skillshare
2025-06-09 13:32:25,35-44,Male,PhD,2000-5000,Other,Married,Other,Good,3-5,8,38.8,2,0.23,Yes,Yes,1,4,4,<10,Yes,Career Growth,"Explore Topic,Complete Course","Programming,Science","Live Sessions,Videos","Instructor,Certification","Time Management,Language Barrier","Too Expensive,Technical Issues,Not Relevant","Webinars,Downloadable PDFs","edX,Coursera,Khan Academy"
2025-05-23 01:49:39,55+,Female,Associate,1000-2000,Student,Single,Smartphone,Poor,1-2,4,20.3,1,0.3,Yes,No,2,3,1,50-100,No,Hobby,"Complete Course,Earn Certificate,Explore Topic","Math,Design,Programming",Peer Forum,"Reviews,Price,Instructor",Technical Issues,"Not Relevant,Too Expensive,Lack Time","Forums,Downloadable PDFs","Skillshare,Udemy"
2025-05-14 23:46:19,45-54,Prefer not to say,High School,500-1000,Homemaker,Other,Smartphone,Good,6-10,5,239.6,6,0.61,Yes,Yes,5,4,1,50-100,Yes,"Career Growth,Hobby,Skill Development","Explore Topic,Complete Course",Science,"Videos,Live Sessions,Peer Forum","Instructor,Price",Technical Issues,"Too Expensive,Technical Issues,Lack Time",Forums,"Skillshare,Khan Academy,Udemy"
2025-05-20 10:30:32,35-44,Prefer not to say,Master,2000-5000,Homemaker,Single,Other,Good,>10,5,45.0,0,0.07,No,No,4,3,3,20-50,No,Hobby,"Improve Skills,Earn Certificate,Explore Topic",Math,"Projects,Videos,Peer Forum",Certification,Motivation,"Not Relevant,Too Expensive,Lack Time","Webinars,Downloadable PDFs",Coursera
2025-05-10 07:28:14,55+,Prefer not to say,Associate,<500,Working Professional,Widowed,Laptop/PC,Poor,3-5,6,104.2,4,0.25,No,No,3,1,2,20-50,Yes,"Certification,Career Growth",Explore Topic,Math,"Videos,Live Sessions,Quizzes","Content Quality,Reviews","Technical Issues,Language Barrier,Time Management","Technical Issues,Lack Time","Video Lectures,Interactive Exercises,Downloadable PDFs","Skillshare,Udemy"
2025-06-01 19:01:43,25-34,Prefer not to say,Bachelor,500-1000,Working Professional,Divorced,Smart TV,Average,>10,3,12.6,2,0.14,Yes,No,5,5,5,10-20,No,"Networking,Skill Development,Hobby",Complete Course,Science,"Quizzes,Projects",Certification,"Time Management,Language Barrier","Not Relevant,Technical Issues","Video Lectures,Forums,Webinars","Udemy,Skillshare,Coursera"
2025-06-10 04:44:42,35-44,Female,Master,<500,Retired,Divorced,Other,Good,1-2,2,3.9,1,0.22,No,No,1,4,3,50-100,No,"Skill Development,Certification,Career Growth","Earn Certificate,Complete Course","Programming,Math","Quizzes,Projects,Live Sessions","Certification,Content Quality","Language Barrier,Motivation,Time Management","Lack Time,Not Relevant","Forums,Video Lectures","Udemy,edX"
2025-06-25 17:37:31,45-54,Non-binary/Other,Master,>5000,Other,Other,Tablet,Average,0,2,21.2,3,0.09,No,No,5,4,2,50-100,Yes,Hobby,"Improve Skills,Complete Course,Explore Topic","Design,Marketing,Science","Peer Forum,Projects",Content Quality,"Motivation,Technical Issues","Lack Time,Too Expensive,Technical Issues","Downloadable PDFs,Interactive Exercises",Khan Academy
2025-05-16 02:08:53,18-24,Female,Master,1000-2000,Retired,Single,Other,Excellent,3-5,5,4.0,5,0.04,Yes,No,2,4,3,50-100,No,"Hobby,Certification","Earn Certificate,Improve Skills",Marketing,"Live Sessions,Quizzes,Videos","Certification,Content Quality","Language Barrier,Technical Issues","Technical Issues,Lack Time","Webinars,Video Lectures","Udemy,edX,Khan Academy"
2025-06-28 16:22:38,35-44,Male,PhD,>5000,Working Professional,Single,Smartphone,Good,6-10,3,20.3,5,0.19,No,No,2,5,3,<10,Yes,Career Growth,"Explore Topic,Complete Course","Design,Science","Videos,Live Sessions",Price,"Motivation,Technical Issues,Language Barrier","Technical Issues,Too Expensive,Lack Time",Downloadable PDFs,"edX,Coursera"
2025-06-10 03:54:25,18-24,Prefer not to say,Master,1000-2000,Working Professional,Widowed,Smart TV,Excellent,1-2,4,9.4,3,0.26,No,No,4,1,5,20-50,No,Certification,Improve Skills,"Marketing,Programming","Live Sessions,Projects",Instructor,"Technical Issues,Time Management,Language Barrier","Too Expensive,Technical Issues",Forums,Udemy
2025-06-21 23:58:49,55+,Prefer not to say,High School,2000-5000,Homemaker,Divorced,Tablet,Excellent,>10,10,20.3,5,0.03,No,No,5,2,4,<10,Yes,"Certification,Hobby","Explore Topic,Complete Course,Improve Skills","Design,Math,Programming","Live Sessions,Peer Forum","Reviews,Instructor","Motivation,Technical Issues,Language Barrier",Lack Time,"Downloadable PDFs,Interactive Exercises","Udemy,Coursera"
2025-06-25 05:57:10,25-34,Male,Master,500-1000,Working Professional,Single,Smart TV,Average,0,4,89.7,1,0.31,No,No,3,5,3,20-50,No,"Career Growth,Hobby","Improve Skills,Complete Course","Marketing,Programming",Projects,Instructor,Time Management,Not Relevant,"Webinars,Interactive Exercises,Downloadable PDFs","edX,Khan Academy"
2025-05-09 12:27:23,<18,Female,PhD,2000-5000,Entrepreneur,Other,Smart TV,Poor,>10,6,10.2,2,0.58,Yes,Yes,2,1,5,<10,No,"Skill Development,Certification","Explore Topic,Complete Course,Earn Certificate","Science,Programming",Projects,"Price,Certification,Content Quality","Time Management,Motivation,Technical Issues","Not Relevant,Lack Time,Technical Issues",Video Lectures,"edX,Udemy,Skillshare"
2025-06-10 21:56:54,25-34,Non-binary/Other,Master,1000-2000,Student,Divorced,Tablet,Good,6-10,7,150.8,5,0.4,No,No,1,3,1,20-50,Yes,"Networking,Skill Development,Certification","Earn Certificate,Complete Course,Explore Topic","Design,Marketing","Quizzes,Peer Forum",Instructor,Technical Issues,Technical Issues,Webinars,"Coursera,edX,Khan Academy"
2025-05-11 06:00:06,35-44,Non-binary/Other,Bachelor,1000-2000,Working Professional,Widowed,Other,Average,3-5,7,7.8,0,0.39,Yes,Yes,5,4,2,<10,No,Skill Development,"Explore Topic,Earn Certificate","Math,Programming,Design","Projects,Videos,Peer Forum","Instructor,Certification,Price","Language Barrier,Time Management",Technical Issues,"Interactive Exercises,Downloadable PDFs","Coursera,Udemy"
2025-06-12 20:19:24,18-24,Male,Bachelor,1000-2000,Retired,Other,Other,Poor,6-10,6,7.0,2,0.11,No,No,3,4,5,20-50,No,"Career Growth,Certification","Explore Topic,Improve Skills","Math,Programming","Projects,Quizzes,Peer Forum","Content Quality,Price,Reviews","Time Management,Motivation,Technical Issues",Technical Issues,Forums,Khan Academy
2025-05-23 01:44:05,18-24,Non-binary/Other,PhD,<500,Other,Married,Other,Excellent,>10,3,23.6,5,0.22,No,No,3,2,4,20-50,Yes,"Networking,Certification","Explore Topic,Earn Certificate","Math,Science","Live Sessions,Videos,Projects","Price,Instructor,Reviews",Time Management,"Lack Time,Technical Issues",Webinars,Skillshare
2025-06-28 15:26:25,45-54,Female,High School,500-1000,Other,Widowed,Laptop/PC,Good,>10,1,55.4,3,0.17,Yes,Yes,3,3,5,<10,Yes,"Certification,Hobby","Improve Skills,Complete Course,Explore Topic",Science,"Quizzes,Videos,Live Sessions","Reviews,Content Quality,Price",Time Management,"Too Expensive,Not Relevant","Webinars,Downloadable PDFs,Video Lectures","Skillshare,Coursera,Khan Academy"
2025-06-05 08:51:38,18-24,Female,High School,2000-5000,Other,Other,Other,Excellent,6-10,6,41.5,8,0.09,No,No,3,1,5,20-50,Yes,"Networking,Skill Development","Explore Topic,Complete Course","Math,Marketing","Projects,Live Sessions",Content Quality,"Technical Issues,Language Barrier,Motivation","Too Expensive,Lack Time",Webinars,"Skillshare,edX,Coursera"
2025-06-01 02:44:56,45-54,Male,Associate,2000-5000,Entrepreneur,Single,Tablet,Excellent,6-10,6,38.6,5,0.34,Yes,No,2,3,1,<10,Yes,"Hobby,Skill Development","Earn Certificate,Complete Course,Improve Skills","Programming,Science,Design","Peer Forum,Projects,Live Sessions","Content Quality,Certification,Instructor","Motivation,Time Management,Technical Issues",Too Expensive,"Forums,Interactive Exercises,Webinars","Coursera,Skillshare,edX"
2025-05-22 02:08:11,55+,Female,PhD,>5000,Retired,Married,Laptop/PC,Good,6-10,5,10.0,1,0.03,No,No,4,3,2,<10,No,"Hobby,Skill Development","Improve Skills,Explore Topic","Design,Marketing","Projects,Videos,Live Sessions",Price,"Time Management,Technical Issues","Lack Time,Technical Issues,Not Relevant","Video Lectures,Webinars,Forums","Coursera,Khan Academy"
2025-06-08 10:37:36,<18,Prefer not to say,Master,1000-2000,Entrepreneur,Widowed,Other,Poor,0,5,0.7,2,0.49,Yes,Yes,5,2,2,20-50,No,"Hobby,Networking","Complete Course,Earn Certificate","Math,Science,Design","Quizzes,Live Sessions,Videos","Instructor,Reviews","Technical Issues,Time Management","Technical Issues,Lack Time","Webinars,Forums","Udemy,Skillshare,Khan Academy"
2025-06-21 01:28:11,35-44,Male,PhD,1000-2000,Working Professional,Single,Laptop/PC,Poor,>10,3,5.3,2,0.21,Yes,No,2,1,4,20-50,No,"Certification,Skill Development,Networking","Earn Certificate,Explore Topic","Science,Marketing,Programming","Projects,Videos","Reviews,Price,Content Quality",Time Management,"Lack Time,Not Relevant,Too Expensive","Downloadable PDFs,Forums,Interactive Exercises","Coursera,Udemy"
2025-05-25 00:08:47,45-54,Female,Associate,1000-2000,Student,Married,Tablet,Good,1-2,7,12.9,1,0.11,Yes,No,4,2,2,<10,No,"Hobby,Certification",Improve Skills,Math,"Quizzes,Live Sessions",Certification,"Technical Issues,Time Management","Technical Issues,Too Expensive,Not Relevant","Forums,Interactive Exercises","Skillshare,Coursera"
2025-05-24 21:50:48,<18,Male,PhD,2000-5000,Other,Divorced,Other,Good,0,9,106.9,1,0.14,Yes,Yes,3,1,1,10-20,No,"Career Growth,Skill Development","Complete Course,Earn Certificate,Improve Skills",Programming,"Videos,Live Sessions",Content Quality,Motivation,"Technical Issues,Lack Time,Too Expensive","Forums,Webinars,Video Lectures","Khan Academy,Skillshare,Udemy"
2025-06-16 21:34:33,18-24,Non-binary/Other,PhD,>5000,Retired,Single,Smartphone,Average,0,2,75.7,5,0.18,Yes,No,1,5,4,10-20,Yes,"Networking,Skill Development,Hobby","Complete Course,Earn Certificate,Explore Topic","Marketing,Science,Programming","Videos,Quizzes","Price,Instructor,Reviews","Time Management,Language Barrier","Technical Issues,Lack Time,Too Expensive","Webinars,Video Lectures","Udemy,edX"
2025-06-05 06:42:49,18-24,Female,Associate,<500,Other,Other,Tablet,Average,0,10,6.7,3,0.21,No,No,3,5,1,50-100,No,"Career Growth,Certification,Hobby",Complete Course,"Marketing,Math,Programming",Projects,"Certification,Price,Content Quality",Technical Issues,"Not Relevant,Technical Issues,Lack Time","Forums,Webinars,Downloadable PDFs",Coursera
2025-05-13 15:36:31,<18,Prefer not to say,High School,500-1000,Entrepreneur,Widowed,Smart TV,Excellent,1-2,6,38.8,3,0.27,Yes,Yes,4,4,1,10-20,Yes,Certification,"Improve Skills,Explore Topic,Complete Course","Marketing,Science","Peer Forum,Live Sessions,Quizzes","Content Quality,Instructor","Technical Issues,Motivation","Lack Time,Technical Issues",Webinars,Udemy
